old_source_mat_id,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quantity_after_extraction,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq,source_mat_id,obs_id,batch,sample_type,seq_run_ro_crate_fname,forward_read_fname,backward_read_fname,run_status,version,date_started,system_run,output_loc,output_size
EMOBON_NRMCB_Wa_210831_3um_1,DBB_AABM,EMOBON00062,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,94643683.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,12.7,,1244.6,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AABMOSDA_4_HMGW5DSX3.UDI196,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_NRMCB_Wa_210831_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_NRMCB_Wa_23,NRMCB,001,filters,DBB_AABMOSDA_4_HMGW5DSX3.UDI196.zip,DBB_AABMOSDA_4_1_HMGW5DSX3.UDI196_clean.fastq.gz,DBB_AABMOSDA_4_2_HMGW5DSX3.UDI196_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-07,UID,,
EMOBON_NRMCB_Wa_210831_3um_2,DBB_AABN,EMOBON00063,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,93992399.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,19.7,,1930.6,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AABNOSDA_4_HMGW5DSX3.UDI208,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_NRMCB_Wa_210831_3um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_NRMCB_Wa_24,NRMCB,001,filters,DBB_AABNOSDA_4_HMGW5DSX3.UDI208.zip,DBB_AABNOSDA_4_1_HMGW5DSX3.UDI208_clean.fastq.gz,DBB_AABNOSDA_4_2_HMGW5DSX3.UDI208_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-07,UID,,
EMOBON_OSD74_Wa_210831_0.2um_1,DBB_AACQ,EMOBON00046,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,57640525.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,68.0,,6664.0,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACQOSDA_1_HMNJKDSX3.UDI270,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_OSD74_Wa_210831_0.2um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_OSD74_Wa_2,OSD74,001,filters,,DBB_AACQOSDA_1_1_HMNJKDSX3.UDI270_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta-gen,,
EMOBON_OSD74_Wa_210831_0.2um_2,DBB_AACR,EMOBON00047,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,52133600.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,50.9,,4988.2,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACROSDA_1_HMNJKDSX3.UDI282,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_OSD74_Wa_210831_0.2um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_OSD74_Wa_4,OSD74,001,filters,,DBB_AACROSDA_1_1_HMNJKDSX3.UDI282_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta4,,
EMOBON_OSD74_Wa_210831_3um_1,DBB_AACP,EMOBON00045,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,86482865.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,6.69,,655.6,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACPOSDA_4_HMGW5DSX3.UDI258,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_OSD74_Wa_210831_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_OSD74_Wa_1,OSD74,001,filters,,DBB_AACPOSDA_4_1_HMGW5DSX3.UDI258_clean.fastq.gz,DBB_AACPOSDA_4_2_HMGW5DSX3.UDI258_clean.fastq.gz,COMPLETED,1.0,2024-09-03,HCMR-HPC,HCMR-HPC,
EMOBON_PiEGetxo_Wa_210824_0.2um_1,DBB_AACJ,EMOBON00037,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,52669421.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,44.7,,4380.6,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACJOSDA_1_HMNJKDSX3.UDI281,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_PiEGetxo_Wa_210824_0.2um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_PiEGetxo_Wa_3,PiEGetxo,001,filters,,DBB_AACJOSDA_1_1_HMNJKDSX3.UDI281_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-26,CETA ceta2,,
EMOBON_PiEGetxo_Wa_210824_0.2um_2,DBB_AACK,EMOBON00038,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,56109594.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,41.0,,4018.0,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACKOSDA_1_HMNJKDSX3.UDI198,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_PiEGetxo_Wa_210824_0.2um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_PiEGetxo_Wa_4,PiEGetxo,001,filters,,DBB_AACKOSDA_1_1_HMNJKDSX3.UDI198_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta2,,
EMOBON_PiEGetxo_Wa_210824_3um_1,DBB_AABW,EMOBON00035,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,85164599.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,26.4,,2587.2,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AABWOSDA_4_HMGW5DSX3.UDI268,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_PiEGetxo_Wa_210824_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_PiEGetxo_Wa_1,PiEGetxo,001,filters,DBB_AABWOSDA_4_HMGW5DSX3.UDI268.zip,DBB_AABWOSDA_4_1_HMGW5DSX3.UDI268_clean.fastq.gz        ,DBB_AABWOSDA_4_2_HMGW5DSX3.UDI268_clean.fastq.gz        ,COMPLETED,develop (3cf3a7d),2025-01-06,CETA ceta1,,
EMOBON_PiEGetxo_Wa_210824_3um_2,DBB_AABX,EMOBON00036,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,86491718.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,36.2,,3547.6,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AABXOSDA_4_HMGW5DSX3.UDI280,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_PiEGetxo_Wa_210824_3um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_PiEGetxo_Wa_2,PiEGetxo,001,filters,DBB_AABXOSDA_4_HMGW5DSX3.UDI280.zip,DBB_AABXOSDA_4_1_HMGW5DSX3.UDI280_clean.fastq.gz,DBB_AABXOSDA_4_2_HMGW5DSX3.UDI280_clean.fastq.gz,COMPLETED,1.0,2023-09-05,HCMR-HPC,HCMR-HPC,
EMOBON_RFormosa_Wa_210805_0.2um_1,DBB_AACN,EMOBON00043,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,63162629.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,55.4,,5429.2,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACNOSDA_1_HMNJKDSX3.UDI234,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_RFormosa_Wa_210805_0.2um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_RFormosa_Wa_5,RFormosa,001,filters,,DBB_AACNOSDA_1_1_HMNJKDSX3.UDI234_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta6,,
EMOBON_RFormosa_Wa_210805_0.2um_2,DBB_AACO,EMOBON00044,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,42523772.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,49.3,,4831.4,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACOOSDA_1_HMNJKDSX3.UDI246,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_RFormosa_Wa_210805_0.2um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_RFormosa_Wa_6,RFormosa,001,filters,,DBB_AACOOSDA_1_1_HMNJKDSX3.UDI246_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-11-25,CETA ceta-gen,,
EMOBON_RFormosa_Wa_210805_3um_1,DBB_AACL,EMOBON00041,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,89249928.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,22.2,,2175.6,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACLOSDA_4_HMGW5DSX3.UDI210,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_RFormosa_Wa_210805_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_RFormosa_Wa_1,RFormosa,001,filters,,DBB_AACLOSDA_4_1_HMGW5DSX3.UDI210_clean.fastq.gz,DBB_AACLOSDA_4_2_HMGW5DSX3.UDI210_clean.fastq.gz,COMPLETED,1.0,,HCMR-HPC,HCMR-HPC,
EMOBON_RFormosa_Wa_210805_3um_2,DBB_AACM,EMOBON00042,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,86019436.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,19.95,,1955.1,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACMOSDA_4_HMGW5DSX3.UDI222,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_RFormosa_Wa_210805_3um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_RFormosa_Wa_2,RFormosa,001,filters,,DBB_AACMOSDA_4_1_HMGW5DSX3.UDI222_clean.fastq.gz,DBB_AACMOSDA_4_2_HMGW5DSX3.UDI222_clean.fastq.gz,COMPLETED,1.0,2023-08-30,HCMR-HPC,HCMR-HPC,
EMOBON_ROSKOGO_Wa_210618_3um_1,DBB_AAAI,EMOBON00015,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,112390770.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,6.13,,539.4,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AAAIOSDA_4_HMGW5DSX3.UDI205,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_ROSKOGO_Wa_210618_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_ROSKOGO_Wa_1,ROSKOGO,001,filters,DBB_AAAIOSDA_4_HMGW5DSX3.UDI205.zip,DBB_AAAIOSDA_4_1_HMGW5DSX3.UDI205_clean.fastq.gz,DBB_AAAIOSDA_4_2_HMGW5DSX3.UDI205_clean.fastq.gz,COMPLETED,1.0,2023-11-03,HCMR-HPC,HCMR-HPC,
EMOBON_ROSKOGO_Wa_210618_3um_2,DBB_AAAJ,EMOBON00016,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,77129345.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,7.36,,647.7,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AAAJOSDA_4_HMGW5DSX3.UDI217,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_ROSKOGO_Wa_210618_3um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_ROSKOGO_Wa_2,ROSKOGO,001,filters,DBB_AAAJOSDA_4_HMGW5DSX3.UDI217.zip,DBB_AAAJOSDA_4_1_HMGW5DSX3.UDI217_clean.fastq.gz,DBB_AAAJOSDA_4_2_HMGW5DSX3.UDI217_clean.fastq.gz,COMPLETED,1.0,2023-06-27,HCMR-HPC,HCMR-HPC,
EMOBON_ROSKOGO_Wa_210802_0.2um_1,DBB_AAAQ,EMOBON00021,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,69037615.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,17.0,,1666.0,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AAAQOSDA_4_HMGW5DSX3.UDI277,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_ROSKOGO_Wa_210802_0.2um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_ROSKOGO_Wa_17,ROSKOGO,001,filters,DBB_AAAQOSDA_4_HMGW5DSX3.UDI277.zip,DBB_AAAQOSDA_4_1_HMGW5DSX3.UDI277_clean.fastq.gz2,DBB_AAAQOSDA_4_2_HMGW5DSX3.UDI277_clean.fastq.gz,COMPLETED,1.0,2023-08-02,HCMR-HPC,HCMR-HPC,
EMOBON_ROSKOGO_Wa_210802_0.2um_2,DBB_AAAR,EMOBON00022,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,52880056.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,32.5,,3185.0,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AAAROSDA_1_HMNJKDSX3.UDI194,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_ROSKOGO_Wa_210802_0.2um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_ROSKOGO_Wa_18,ROSKOGO,001,filters,DBB_AAAROSDA_1_HMNJKDSX3.UDI194.zip,DBB_AAAROSDA_1_1_HMNJKDSX3.UDI194_clean.fastq.gz,DBB_AAAROSDA_1_2_HMNJKDSX3.UDI194_clean.fastq.gz,COMPLETED,1.0,2025-02-01,HCMR-HPC,Meluxina,
EMOBON_ROSKOGO_Wa_210802_3um_1,DBB_AAAL,EMOBON00019,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,92031641.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,7.49,,734.0,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AAALOSDA_4_HMGW5DSX3.UDI229,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_ROSKOGO_Wa_210802_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_ROSKOGO_Wa_13,ROSKOGO,001,filters,DBB_AAALOSDA_4_HMGW5DSX3.UDI229.zip,DBB_AAALOSDA_4_1_HMGW5DSX3.UDI229_clean.fastq.gz,DBB_AAALOSDA_4_2_HMGW5DSX3.UDI229_clean.fastq.gz,COMPLETED,1.0,2023-06-27,HCMR-HPC,HCMR-HPC,
EMOBON_ROSKOGO_Wa_210802_3um_2,DBB_AAAB,EMOBON00020,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,81558404.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,11.05,,1082.9,METAGENOMIC,220223_JARVIS_HWLTKDRXY,DBB_AAABOSDA_1_HWLTKDRXY.UDI208,DDC_AAAAOSDA_1_HWLTKDRXY.UDI212,DDC_AAABOSDA_1_HWLTKDRXY.UDI213,EMOBON_ROSKOGO_Wa_210802_3um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_ROSKOGO_Wa_14,ROSKOGO,001,filters,DBB_AAABOSDA_1_HWLTKDRXY.UDI208.zip,DBB_AAABOSDA_1_1_HWLTKDRXY.UDI208_clean.fastq.gz,DBB_AAABOSDA_1_2_HWLTKDRXY.UDI208_clean.fastq.gz,COMPLETED,1.0,2024-02-20,HCMR-HPC,HCMR-HPC,
EMOBON_VB_Wa_210621_0.2um_1,DBB_AACC,EMOBON00025,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,52261580.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,2.87,,281.3,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AACCOSDA_1_HMNJKDSX3.UDI209,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_VB_Wa_210621_0.2um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_4,VB,001,filters,,DBB_AACCOSDA_1_1_HMNJKDSX3.UDI209_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-12,CETA ceta5,,
EMOBON_VB_Wa_210621_0.2um_2,DBB_AAAC,EMOBON00026,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,64330155.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,6.35,,622.3,METAGENOMIC,220223_JARVIS_HWLTKDRXY,DBB_AAACOSDA_1_HWLTKDRXY.UDI209,DDC_AAAAOSDA_1_HWLTKDRXY.UDI212,DDC_AAABOSDA_1_HWLTKDRXY.UDI213,EMOBON_VB_Wa_210621_0.2um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_5,VB,001,filters,DBB_AAACOSDA_1_HWLTKDRXY.UDI209.zip,DBB_AAACOSDA_1_1_HWLTKDRXY.UDI209_clean.fastq.gz,DBB_AAACOSDA_1_2_HWLTKDRXY.UDI209_clean.fastq.gz,COMPLETED,1.0,2023-06-06,HCMR-HPC,HCMR-HPC,
